Filename,Directory,ID,Class,sam_period,Confidence,SNR (dB),Time through recording,D500X_Time,D500X_Date,Duration (ms)
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,1,Pip,transect sect 3,0.99352,12.187225,0:00:00,11:13:38 PM,10/7/12,3.84
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,2,Pip,transect sect 3,0.970239,8.812865,0:00:02,11:13:38 PM,10/7/12,3.584
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,8,Pip,transect sect 3,0.942004,11.714704,0:00:05,11:13:38 PM,10/7/12,2.752
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,27,Pip,transect sect 3,0.989418,11.756192,0:00:08,11:13:38 PM,10/7/12,3.328
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.774677,11.697122,0:00:02,11:13:38 PM,10/7/12,2.496
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,4,Ppip,transect sect 3,0.732142,14.773047,0:00:04,11:13:38 PM,10/7/12,5.952
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.99683,14.576624,0:00:04,11:13:38 PM,10/7/12,4.736
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,6,Ppip,transect sect 3,0.971871,14.78096,0:00:04,11:13:38 PM,10/7/12,3.968
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,7,Ppip,transect sect 3,0.999333,14.274348,0:00:04,11:13:38 PM,10/7/12,4.992
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.841922,11.658845,0:00:05,11:13:38 PM,10/7/12,3.136
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,10,Ppip,transect sect 3,0.96873,12.811906,0:00:06,11:13:38 PM,10/7/12,5.696
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,11,Ppip,transect sect 3,0.913254,14.107858,0:00:06,11:13:38 PM,10/7/12,4.288
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,12,Ppip,transect sect 3,0.977637,13.528113,0:00:06,11:13:38 PM,10/7/12,4.928
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,13,Ppip,transect sect 3,0.707758,11.7676,0:00:06,11:13:38 PM,10/7/12,2.688
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,15,Ppip,transect sect 3,0.998159,17.33078,0:00:07,11:13:38 PM,10/7/12,4.864
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,17,Ppip,transect sect 3,0.585344,13.087215,0:00:07,11:13:38 PM,10/7/12,2.112
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,20,Ppip,transect sect 3,0.858473,12.321816,0:00:07,11:13:38 PM,10/7/12,5.376
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,21,Ppip,transect sect 3,0.861097,13.131131,0:00:07,11:13:38 PM,10/7/12,5.184
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,22,Ppip,transect sect 3,0.939586,11.398637,0:00:07,11:13:38 PM,10/7/12,4.352
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,23,Ppip,transect sect 3,0.991746,11.798285,0:00:07,11:13:38 PM,10/7/12,4.736
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.940929,11.836857,0:00:07,11:13:38 PM,10/7/12,3.776
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,26,Ppip,transect sect 3,0.950414,11.074957,0:00:08,11:13:38 PM,10/7/12,6.016
T18_2012-07-10_23_13_38_M00262.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.589413,8.525848,0:00:09,11:13:38 PM,10/7/12,4.288
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,15,Pip,transect sect 3,0.968489,10.471403,0:00:05,11:13:25 PM,10/7/12,3.328
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,4,Ppip,transect sect 3,0.954143,12.460544,0:00:03,11:13:25 PM,10/7/12,5.824
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.978304,12.333042,0:00:03,11:13:25 PM,10/7/12,6.4
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,6,Ppip,transect sect 3,0.666858,9.932711,0:00:03,11:13:25 PM,10/7/12,7.04
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,7,Ppip,transect sect 3,0.814107,14.507696,0:00:04,11:13:25 PM,10/7/12,8
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,8,Ppip,transect sect 3,0.923472,11.932035,0:00:04,11:13:25 PM,10/7/12,6.336
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.538297,11.459554,0:00:04,11:13:25 PM,10/7/12,5.824
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,10,Ppip,transect sect 3,0.901796,10.588354,0:00:04,11:13:25 PM,10/7/12,5.568
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,14,Ppip,transect sect 3,0.965697,11.468918,0:00:05,11:13:25 PM,10/7/12,5.568
T18_2012-07-10_23_13_25_M00261.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.984309,11.147782,0:00:06,11:13:25 PM,10/7/12,4.672
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,1,Mbra/Mmys,transect sect 3,0.811613,11.843967,0:00:00,11:13:03 PM,10/7/12,6.336
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,26,Mbra/Mmys,transect sect 3,0.852307,10.724323,0:00:04,11:13:03 PM,10/7/12,6.272
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,29,Pip,transect sect 3,0.876374,10.219154,0:00:05,11:13:03 PM,10/7/12,3.136
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,2,Ppip,transect sect 3,0.966084,11.371336,0:00:01,11:13:03 PM,10/7/12,6.08
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.993344,16.663058,0:00:01,11:13:03 PM,10/7/12,6.784
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.994141,11.570854,0:00:01,11:13:03 PM,10/7/12,5.312
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.933656,11.853432,0:00:01,11:13:03 PM,10/7/12,5.312
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,11,Ppip,transect sect 3,0.893246,10.953327,0:00:01,11:13:03 PM,10/7/12,3.904
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,21,Ppip,transect sect 3,0.902442,12.852472,0:00:02,11:13:03 PM,10/7/12,5.376
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,22,Ppip,transect sect 3,0.773351,12.306428,0:00:02,11:13:03 PM,10/7/12,5.952
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,23,Ppip,transect sect 3,0.977119,12.209667,0:00:02,11:13:03 PM,10/7/12,6.272
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.5,10.52682,0:00:03,11:13:03 PM,10/7/12,3.968
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,25,Ppip,transect sect 3,0.969071,16.003729,0:00:03,11:13:03 PM,10/7/12,7.488
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.868549,12.311532,0:00:04,11:13:03 PM,10/7/12,7.68
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,46,Ppip,transect sect 3,0.824666,10.439215,0:00:06,11:13:03 PM,10/7/12,5.056
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,47,Ppip,transect sect 3,0.900429,10.884628,0:00:06,11:13:03 PM,10/7/12,3.2
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,48,Ppip,transect sect 3,0.994813,13.524259,0:00:06,11:13:03 PM,10/7/12,4.992
T18_2012-07-10_23_13_03_M00260.WAV,D500x_10 Jul T18 towards,49,Ppip,transect sect 3,0.73723,11.819486,0:00:07,11:13:03 PM,10/7/12,5.056
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,10,Pip,transect sect 3,0.915149,11.472348,0:00:05,11:12:51 PM,10/7/12,3.264
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,11,Pip,transect sect 3,0.951522,11.72784,0:00:05,11:12:51 PM,10/7/12,3.456
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,8,Ppip,transect sect 3,0.976055,12.137245,0:00:04,11:12:51 PM,10/7/12,8.384
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,12,Ppip,transect sect 3,0.988361,11.979556,0:00:05,11:12:51 PM,10/7/12,9.024
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,13,Ppip,transect sect 3,0.975604,16.262757,0:00:05,11:12:51 PM,10/7/12,7.872
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,14,Ppip,transect sect 3,0.854648,10.677703,0:00:05,11:12:51 PM,10/7/12,7.552
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,15,Ppip,transect sect 3,0.914301,12.958602,0:00:06,11:12:51 PM,10/7/12,7.616
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,17,Ppip,transect sect 3,0.961142,11.285237,0:00:06,11:12:51 PM,10/7/12,4.352
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,18,Ppip,transect sect 3,0.87172,10.658295,0:00:06,11:12:51 PM,10/7/12,3.52
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.536537,8.868172,0:00:08,11:12:51 PM,10/7/12,4.48
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,25,Ppip,transect sect 3,0.978964,12.28209,0:00:08,11:12:51 PM,10/7/12,6.592
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,26,Ppip,transect sect 3,0.942228,13.673083,0:00:08,11:12:51 PM,10/7/12,7.296
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.849893,14.053379,0:00:09,11:12:51 PM,10/7/12,5.952
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,38,Ppip,transect sect 3,0.621456,14.745126,0:00:09,11:12:51 PM,10/7/12,2.176
T18_2012-07-10_23_12_51_M00259.WAV,D500x_10 Jul T18 towards,44,Ppip,transect sect 3,0.763206,12.532225,0:00:09,11:12:51 PM,10/7/12,5.824
T18_2012-07-10_23_12_23_M00258.WAV,D500x_10 Jul T18 towards,7,Ppip,transect sect 3,0.996216,11.316542,0:00:06,11:12:23 PM,10/7/12,5.632
T18_2012-07-10_23_12_23_M00258.WAV,D500x_10 Jul T18 towards,8,Ppip,transect sect 3,0.968523,12.307822,0:00:06,11:12:23 PM,10/7/12,6.528
T18_2012-07-10_23_12_23_M00258.WAV,D500x_10 Jul T18 towards,12,Ppip,transect sect 3,0.985319,11.523031,0:00:06,11:12:23 PM,10/7/12,7.936
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,2,Ppip,transect sect 3,0.940407,11.359764,0:00:01,11:12:11 PM,10/7/12,5.504
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.955304,13.040195,0:00:01,11:12:11 PM,10/7/12,5.952
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,4,Ppip,transect sect 3,0.934965,12.098637,0:00:02,11:12:11 PM,10/7/12,6.4
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.758602,15.141212,0:00:02,11:12:11 PM,10/7/12,6.976
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,6,Ppip,transect sect 3,0.957593,15.141462,0:00:02,11:12:11 PM,10/7/12,5.696
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,12,Ppip,transect sect 3,0.894822,10.622955,0:00:03,11:12:11 PM,10/7/12,4.928
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,15,Ppip,transect sect 3,0.966123,12.432028,0:00:03,11:12:11 PM,10/7/12,4.992
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.985766,14.614224,0:00:03,11:12:11 PM,10/7/12,6.592
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,25,Ppip,transect sect 3,0.971723,15.239281,0:00:04,11:12:11 PM,10/7/12,7.808
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,26,Ppip,transect sect 3,0.899759,11.129202,0:00:04,11:12:11 PM,10/7/12,6.08
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.766536,11.110318,0:00:04,11:12:11 PM,10/7/12,2.816
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.5,13.617808,0:00:04,11:12:11 PM,10/7/12,3.712
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,29,Ppip,transect sect 3,0.89775,10.362908,0:00:04,11:12:11 PM,10/7/12,6.912
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,30,Ppip,transect sect 3,0.796794,13.27451,0:00:05,11:12:11 PM,10/7/12,5.632
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,31,Ppip,transect sect 3,0.98768,12.003049,0:00:05,11:12:11 PM,10/7/12,5.184
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,32,Ppip,transect sect 3,0.9705,17.323805,0:00:05,11:12:11 PM,10/7/12,6.784
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,33,Ppip,transect sect 3,0.549771,9.543913,0:00:06,11:12:11 PM,10/7/12,1.92
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,34,Ppip,transect sect 3,0.54389,9.708252,0:00:07,11:12:11 PM,10/7/12,2.368
T18_2012-07-10_23_12_11_M00257.WAV,D500x_10 Jul T18 towards,35,Ppip,transect sect 3,0.716229,12.760539,0:00:08,11:12:11 PM,10/7/12,5.056
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,7,Pip,transect sect 3,0.997173,11.536678,0:00:05,11:11:58 PM,10/7/12,5.248
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,23,Pip,transect sect 3,0.990199,13.582118,0:00:08,11:11:58 PM,10/7/12,5.184
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,25,Pip,transect sect 3,0.993942,11.589848,0:00:08,11:11:58 PM,10/7/12,3.968
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,1,Ppip,transect sect 3,0.942259,12.358632,0:00:01,11:11:58 PM,10/7/12,4.608
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,2,Ppip,transect sect 3,0.996209,18.227887,0:00:01,11:11:58 PM,10/7/12,5.184
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.966741,12.819393,0:00:01,11:11:58 PM,10/7/12,4.352
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.999406,11.472525,0:00:04,11:11:58 PM,10/7/12,5.696
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,8,Ppip,transect sect 3,0.888853,11.178772,0:00:05,11:11:58 PM,10/7/12,4.224
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.967552,10.169203,0:00:06,11:11:58 PM,10/7/12,4.096
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,10,Ppip,transect sect 3,0.999427,12.045196,0:00:06,11:11:58 PM,10/7/12,5.248
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,19,Ppip,transect sect 3,0.989175,10.894922,0:00:07,11:11:58 PM,10/7/12,4.992
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,20,Ppip,transect sect 3,0.975478,10.596244,0:00:07,11:11:58 PM,10/7/12,3.648
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,22,Ppip,transect sect 3,0.998849,10.480557,0:00:08,11:11:58 PM,10/7/12,4.608
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.998396,12.822902,0:00:08,11:11:58 PM,10/7/12,4.288
T18_2012-07-10_23_11_58_M00256.WAV,D500x_10 Jul T18 towards,36,Ppip,transect sect 3,0.997697,12.425711,0:00:09,11:11:58 PM,10/7/12,4.672
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,38,Mbra/Mmys,transect sect 3,0.999523,11.33586,0:00:09,11:11:46 PM,10/7/12,2.688
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,1,Ppip,transect sect 3,0.995924,13.736922,0:00:00,11:11:46 PM,10/7/12,6.336
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.8646,13.775034,0:00:01,11:11:46 PM,10/7/12,7.104
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.981062,13.662928,0:00:01,11:11:46 PM,10/7/12,6.528
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,10,Ppip,transect sect 3,0.652371,11.220069,0:00:01,11:11:46 PM,10/7/12,6.528
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,13,Ppip,transect sect 3,0.679291,10.329588,0:00:02,11:11:46 PM,10/7/12,4.736
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,14,Ppip,transect sect 3,0.997664,15.80447,0:00:02,11:11:46 PM,10/7/12,5.568
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,15,Ppip,transect sect 3,0.698508,10.289919,0:00:02,11:11:46 PM,10/7/12,3.84
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,16,Ppip,transect sect 3,0.990749,15.004508,0:00:03,11:11:46 PM,10/7/12,5.312
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,17,Ppip,transect sect 3,0.95834,11.813165,0:00:03,11:11:46 PM,10/7/12,6.016
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,18,Ppip,transect sect 3,0.975465,10.959234,0:00:03,11:11:46 PM,10/7/12,5.12
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,19,Ppip,transect sect 3,0.998219,14.961131,0:00:04,11:11:46 PM,10/7/12,5.12
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,20,Ppip,transect sect 3,0.954655,12.393428,0:00:04,11:11:46 PM,10/7/12,4.288
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,21,Ppip,transect sect 3,0.99262,12.813973,0:00:05,11:11:46 PM,10/7/12,4.928
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,22,Ppip,transect sect 3,0.971777,15.053995,0:00:05,11:11:46 PM,10/7/12,5.312
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,23,Ppip,transect sect 3,0.987045,10.206022,0:00:05,11:11:46 PM,10/7/12,5.696
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,24,Ppip,transect sect 3,0.991132,13.697314,0:00:05,11:11:46 PM,10/7/12,5.952
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,25,Ppip,transect sect 3,0.997945,15.079025,0:00:05,11:11:46 PM,10/7/12,6.912
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,26,Ppip,transect sect 3,0.94521,14.345678,0:00:05,11:11:46 PM,10/7/12,7.232
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.996304,16.254671,0:00:05,11:11:46 PM,10/7/12,6.4
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.638218,12.266585,0:00:06,11:11:46 PM,10/7/12,6.4
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,29,Ppip,transect sect 3,0.592712,9.576435,0:00:08,11:11:46 PM,10/7/12,4.288
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,30,Ppip,transect sect 3,0.995058,11.682297,0:00:09,11:11:46 PM,10/7/12,6.336
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,33,Ppip,transect sect 3,0.98746,13.511524,0:00:09,11:11:46 PM,10/7/12,5.056
T18_2012-07-10_23_11_46_M00255.WAV,D500x_10 Jul T18 towards,34,Ppip,transect sect 3,0.998805,15.590459,0:00:09,11:11:46 PM,10/7/12,5.504
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,4,Mbra/Mmys,transect sect 3,0.608896,11.926342,0:00:00,11:11:34 PM,10/7/12,6.208
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,5,Mbra/Mmys,transect sect 3,0.999998,18.774236,0:00:00,11:11:34 PM,10/7/12,5.376
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,53,Mbra/Mmys,transect sect 3,0.759843,8.838345,0:00:08,11:11:34 PM,10/7/12,3.264
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,49,NSL,transect sect 3,0.736549,17.849395,0:00:07,11:11:34 PM,10/7/12,10.88
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,1,Ppip,transect sect 3,0.926985,12.315702,0:00:00,11:11:34 PM,10/7/12,3.712
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,2,Ppip,transect sect 3,0.965224,14.855184,0:00:00,11:11:34 PM,10/7/12,6.528
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,3,Ppip,transect sect 3,0.948478,12.244271,0:00:00,11:11:34 PM,10/7/12,4.992
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,6,Ppip,transect sect 3,0.991085,13.713416,0:00:00,11:11:34 PM,10/7/12,4.224
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,7,Ppip,transect sect 3,0.995427,15.591409,0:00:00,11:11:34 PM,10/7/12,6.144
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,9,Ppip,transect sect 3,0.860636,11.720592,0:00:01,11:11:34 PM,10/7/12,3.328
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,12,Ppip,transect sect 3,0.922475,15.792125,0:00:01,11:11:34 PM,10/7/12,4.928
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,13,Ppip,transect sect 3,0.656812,11.636806,0:00:01,11:11:34 PM,10/7/12,4.544
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,15,Ppip,transect sect 3,0.976051,12.159577,0:00:03,11:11:34 PM,10/7/12,8.32
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,16,Ppip,transect sect 3,0.810311,11.169834,0:00:03,11:11:34 PM,10/7/12,5.824
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,17,Ppip,transect sect 3,0.979212,11.943352,0:00:03,11:11:34 PM,10/7/12,7.424
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.844151,15.30714,0:00:04,11:11:34 PM,10/7/12,6.656
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.986122,9.530279,0:00:04,11:11:34 PM,10/7/12,5.888
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,29,Ppip,transect sect 3,0.950963,18.039957,0:00:04,11:11:34 PM,10/7/12,6.848
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,30,Ppip,transect sect 3,0.956154,10.447595,0:00:04,11:11:34 PM,10/7/12,4.672
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,31,Ppip,transect sect 3,0.994402,18.259324,0:00:04,11:11:34 PM,10/7/12,5.888
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,32,Ppip,transect sect 3,0.979776,15.414419,0:00:04,11:11:34 PM,10/7/12,6.528
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,36,Ppip,transect sect 3,0.853184,12.353243,0:00:04,11:11:34 PM,10/7/12,4.736
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,37,Ppip,transect sect 3,0.983453,15.548787,0:00:05,11:11:34 PM,10/7/12,6.4
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,38,Ppip,transect sect 3,0.632733,13.38567,0:00:05,11:11:34 PM,10/7/12,4.992
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,39,Ppip,transect sect 3,0.96737,11.13089,0:00:05,11:11:34 PM,10/7/12,3.776
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,41,Ppip,transect sect 3,0.991101,13.220522,0:00:05,11:11:34 PM,10/7/12,6.72
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,42,Ppip,transect sect 3,0.860366,12.543452,0:00:06,11:11:34 PM,10/7/12,7.104
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,43,Ppip,transect sect 3,0.988285,16.178527,0:00:06,11:11:34 PM,10/7/12,7.488
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,45,Ppip,transect sect 3,0.958746,11.281641,0:00:06,11:11:34 PM,10/7/12,7.488
T18_2012-07-10_23_11_34_M00254.WAV,D500x_10 Jul T18 towards,47,Ppip,transect sect 3,0.968818,12.062991,0:00:07,11:11:34 PM,10/7/12,6.208
